0.2322206095791015, -8.13008130081289
11.117561683599419, -8.13008130081289
14.078374455732947, -16.26016260162578
18.519593613933235, 0
22.612481857764877, 24.39024390243776
27.489114658925978, 138.21138211382095
30.27576197387518, 292.6829268292686
34.8911465892598, 560.9756097560976
38.374455732946295, 788.6178861788621
42.64150943396226, 1065.040650406504
47.256894049346876, 1382.1138211382113
51.00145137880987, 1650.4065040650403
56.400580551523944, 2081.30081300813
59.79680696661829, 2333.333333333333
63.62844702467345, 2569.1056910569105
66.67634252539912, 2731.7073170731705
69.72423802612481, 2878.0487804878044
72.16255442670537, 2991.869918699187
74.1654571843251, 3073.170731707317
76.16835994194484, 3170.731707317073
77.38751814223512, 3219.512195121951
79.3033381712627, 3284.5528455284552
81.21915820029027, 3373.9837398373984
82.69956458635704, 3406.5040650406504
83.91872278664731, 3447.1544715447158
85.05079825834544, 3471.544715447154
86.87953555878084, 3487.80487804878
