0.6319702602230486, 9.433962264150978
2.28004956629492, 235.84905660377353
5.489467162329616, 660.3773584905666
9.653035935563816, 1216.9811320754716
11.561338289962825, 1556.6037735849059
13.469640644361833, 1962.264150943396
15.291201982651797, 2311.3207547169814
17.026022304832715, 2660.3773584905657
17.89343246592317, 2867.924528301887
18.3271375464684, 2962.264150943396
19.19454770755886, 3094.33962264151
19.80173482032218, 3264.150943396227
20.322180916976457, 3358.4905660377362
20.842627013630732, 3490.566037735849
21.276332094175963, 3575.471698113208
22.143742255266417, 3764.1509433962265
23.097893432465924, 3915.0943396226417
24.138785625774467, 4056.6037735849063
25.353159851301115, 4188.67924528302
26.394052044609666, 4292.45283018868
27.34820322180917, 4396.22641509434
28.389095415117716, 4518.867924528302
29.169764560099132, 4603.773584905661
30.557620817843862, 4773.584905660377
31.77199504337051, 4877.358490566038
32.98636926889715, 4971.698113207547
34.46096654275093, 5018.867924528302
35.501858736059475, 5009.433962264151
36.62949194547708, 5037.735849056604
37.75712515489467, 5037.735849056604
39.405204460966544, 5084.905660377359
40.619578686493185, 5132.075471698114
41.92069392812887, 5132.075471698114
42.96158612143742, 5113.207547169812
44.089219330855016, 5113.207547169812
44.78314745972738, 5084.905660377359
45.65055762081784, 5056.603773584906
46.95167286245353, 5028.301886792453
48.07930607187112, 5018.867924528302
49.12019826517968, 4990.566037735849
50.161090458488225, 4933.962264150943
51.11524163568773, 4867.924528301887
52.32961586121437, 4773.584905660377
53.457249070631974, 4698.1132075471705
54.49814126394052, 4641.509433962265
55.53903345724907, 4613.207547169812
57.18711276332094, 4584.905660377359
58.835192069392804, 4556.603773584906
60.04956629491945, 4518.867924528302
61.17719950433705, 4481.132075471698
62.39157372986369, 4452.830188679245
63.69268897149938, 4415.094339622641
64.82032218091697, 4358.490566037736
66.12143742255266, 4283.018867924528
67.3358116480793, 4226.4150943396235
69.07063197026022, 4150.943396226416
70.28500619578686, 4094.3396226415093
71.32589838909541, 4028.301886792453
72.6270136307311, 3971.6981132075475
74.10161090458487, 3962.2641509433965
75.40272614622057, 3943.3962264150946
77.48451053283767, 3924.5283018867926
79.39281288723667, 3905.660377358491
81.04089219330855, 3849.0566037735853
82.94919454770756, 3783.0188679245284
84.1635687732342, 3735.849056603774
85.46468401486989, 3632.0754716981137
86.33209417596034, 3575.471698113208
86.93928128872366, 3537.735849056604
